time,symbol,price,Last digit
1786286762,R_100,619.58,8
1786286764,R_100,619.28,8
1786286766,R_100,619.43,3
1786286768,R_100,619.68,8
1786286770,R_100,619.93,3
1786286772,R_100,619.78,8
1786286774,R_100,620.07,7
1786286776,R_100,620.03,3
1786286778,R_100,620.15,5
1786286780,R_100,619.94,4
1786286782,R_100,619.74,4
1786286784,R_100,619.75,5
1786286786,R_100,619.95,5
1786286788,R_100,620.2,0
1786286790,R_100,620.12,2
1786286792,R_100,620.08,8
1786286794,R_100,620.11,1
1786286796,R_100,620.06,6
1786286798,R_100,619.95,5
1786286800,R_100,620.08,8
1786286802,R_100,620.24,4
1786286804,R_100,620.17,7
1786286806,R_100,620.19,9
1786286808,R_100,620.12,2
1786286810,R_100,620.1,0
1786286812,R_100,620.22,2
1786286814,R_100,620.23,3
1786286816,R_100,620.44,4
1786286818,R_100,620.37,7
1786286820,R_100,620.32,2
1786286822,R_100,620.29,9
1786286824,R_100,620.28,8
1786286826,R_100,620.24,4
1786286828,R_100,620.1,0
1786286830,R_100,620.3,0
1786286832,R_100,620.19,9
1786286834,R_100,620.17,7
1786286836,R_100,620.04,4
1786286838,R_100,620.37,7
1786286840,R_100,620.4,0
1786286842,R_100,620.39,9
1786286844,R_100,620.56,6
1786286846,R_100,620.46,6
1786286848,R_100,620.49,9
1786286850,R_100,620.47,7
1786286852,R_100,620.53,3
1786286854,R_100,620.39,9
1786286856,R_100,620.5,0
1786286858,R_100,620.81,1
1786286860,R_100,620.58,8
1786286862,R_100,620.65,5
1786286864,R_100,620.43,3
1786286866,R_100,620.55,5
1786286868,R_100,620.56,6
1786286870,R_100,620.91,1
1786286872,R_100,620.83,3
1786286874,R_100,620.75,5
1786286876,R_100,620.98,8
1786286878,R_100,620.94,4
1786286880,R_100,621.17,7
1786286882,R_100,621.13,3
1786286884,R_100,621.25,5
1786286886,R_100,621.21,1
1786286888,R_100,621.43,3
1786286890,R_100,621.27,7
1786286892,R_100,621.35,5
1786286894,R_100,621.3,0
1786286896,R_100,621.42,2
1786286898,R_100,621.49,9
1786286900,R_100,621.63,3
1786286902,R_100,621.63,3
1786286904,R_100,621.88,8
1786286906,R_100,621.97,7
1786286908,R_100,622.11,1
1786286910,R_100,621.95,5
1786286912,R_100,621.82,2
1786286914,R_100,621.88,8
1786286916,R_100,621.92,2
1786286918,R_100,622.11,1
1786286920,R_100,622.07,7
1786286922,R_100,622.21,1
1786286924,R_100,622.36,6
1786286926,R_100,622.51,1
1786286928,R_100,622.56,6
1786286930,R_100,622.19,9
1786286932,R_100,622.35,5
1786286934,R_100,622.55,5
1786286936,R_100,622.55,5
1786286938,R_100,622.47,7
1786286940,R_100,622.45,5
1786286942,R_100,622.59,9
1786286944,R_100,622.35,5
1786286946,R_100,622.37,7
1786286948,R_100,622.47,7
1786286950,R_100,622.66,6
1786286952,R_100,622.88,8
1786286954,R_100,622.92,2
1786286956,R_100,622.95,5
1786286958,R_100,623.05,5
1786286960,R_100,623.03,3
1786286962,R_100,622.73,3
1786286964,R_100,622.75,5
1786286966,R_100,622.88,8
1786286968,R_100,622.86,6
1786286970,R_100,623.03,3
1786286972,R_100,623.08,8
1786286974,R_100,622.93,3
1786286976,R_100,622.9,0
1786286978,R_100,622.7,0
1786286980,R_100,622.67,7
1786286982,R_100,622.67,7
1786286984,R_100,622.79,9
1786286986,R_100,623.0,0
1786286988,R_100,622.78,8
1786286990,R_100,622.95,5
1786286992,R_100,622.86,6
1786286994,R_100,622.93,3
1786286996,R_100,622.72,2
1786286998,R_100,622.54,4
1786287000,R_100,622.7,0
1786287002,R_100,622.71,1
1786287004,R_100,622.79,9
1786287006,R_100,622.91,1
1786287008,R_100,623.01,1
1786287010,R_100,622.84,4
1786287012,R_100,623.07,7
1786287014,R_100,623.29,9
1786287016,R_100,623.57,7
1786287018,R_100,623.64,4
1786287020,R_100,623.66,6
1786287022,R_100,623.65,5
1786287024,R_100,623.49,9
1786287026,R_100,623.47,7
1786287028,R_100,623.38,8
1786287030,R_100,623.28,8
1786287032,R_100,623.58,8
1786287034,R_100,623.43,3
1786287036,R_100,623.33,3
1786287038,R_100,623.53,3
1786287040,R_100,623.65,5
1786287042,R_100,623.8,0
1786287044,R_100,623.63,3
1786287046,R_100,623.5,0
1786287048,R_100,623.36,6
1786287050,R_100,623.37,7
1786287052,R_100,623.47,7
1786287054,R_100,623.66,6
1786287056,R_100,623.72,2
1786287058,R_100,623.52,2
1786287060,R_100,623.61,1
1786287062,R_100,623.82,2
1786287064,R_100,623.96,6
1786287066,R_100,623.89,9
1786287068,R_100,623.79,9
1786287070,R_100,623.75,5
1786287072,R_100,623.49,9
1786287074,R_100,623.86,6
1786287076,R_100,623.91,1
1786287078,R_100,623.81,1
1786287080,R_100,623.99,9
1786287082,R_100,623.98,8
1786287084,R_100,623.97,7
1786287086,R_100,624.11,1
1786287088,R_100,623.95,5
1786287090,R_100,623.86,6
1786287092,R_100,623.5,0
1786287094,R_100,623.38,8
1786287096,R_100,623.47,7
1786287098,R_100,623.69,9
1786287100,R_100,623.89,9
1786287102,R_100,623.77,7
1786287104,R_100,623.71,1
1786287106,R_100,623.56,6
1786287108,R_100,623.52,2
1786287110,R_100,623.66,6
1786287112,R_100,623.63,3
1786287114,R_100,623.47,7
1786287116,R_100,623.26,6
1786287118,R_100,623.22,2
1786287120,R_100,623.3,0
1786287122,R_100,623.45,5
1786287124,R_100,623.38,8
1786287126,R_100,623.72,2
1786287128,R_100,623.79,9
1786287130,R_100,623.77,7
1786287132,R_100,623.89,9
1786287134,R_100,623.96,6
1786287136,R_100,623.93,3
1786287138,R_100,623.89,9
1786287140,R_100,624.05,5
1786287142,R_100,624.06,6
1786287144,R_100,623.86,6
1786287146,R_100,624.15,5
1786287148,R_100,624.26,6
1786287150,R_100,624.48,8
1786287152,R_100,624.47,7
1786287154,R_100,624.28,8
1786287156,R_100,624.35,5
1786287158,R_100,624.33,3
1786287160,R_100,624.45,5
1786287162,R_100,624.38,8
1786287164,R_100,624.31,1
1786287166,R_100,624.23,3
1786287168,R_100,624.13,3
1786287170,R_100,624.14,4
1786287172,R_100,623.91,1
1786287174,R_100,623.81,1
1786287176,R_100,623.59,9
1786287178,R_100,623.57,7
1786287180,R_100,623.57,7
1786287182,R_100,623.72,2
1786287184,R_100,623.5,0
1786287186,R_100,623.54,4
1786287188,R_100,623.29,9
1786287190,R_100,623.23,3
1786287192,R_100,623.46,6
1786287194,R_100,623.61,1
1786287196,R_100,623.71,1
1786287198,R_100,623.77,7
1786287200,R_100,623.94,4
1786287202,R_100,623.41,1
1786287204,R_100,623.35,5
1786287206,R_100,623.19,9
1786287208,R_100,623.31,1
1786287210,R_100,622.95,5
1786287212,R_100,623.02,2
1786287214,R_100,623.03,3
1786287216,R_100,622.83,3
1786287218,R_100,622.31,1
1786287220,R_100,622.21,1
1786287222,R_100,622.24,4
1786287224,R_100,622.36,6
1786287226,R_100,622.21,1
1786287228,R_100,622.21,1
1786287230,R_100,622.28,8
1786287232,R_100,622.46,6
1786287234,R_100,622.43,3
1786287236,R_100,622.27,7
1786287238,R_100,622.49,9
1786287240,R_100,622.47,7
1786287242,R_100,622.53,3
1786287244,R_100,622.52,2
1786287246,R_100,622.34,4
1786287248,R_100,622.38,8
1786287250,R_100,622.13,3
1786287252,R_100,622.02,2
1786287254,R_100,622.19,9
1786287256,R_100,622.0,0
1786287258,R_100,622.2,0
1786287260,R_100,622.05,5
1786287262,R_100,622.12,2
1786287264,R_100,622.07,7
1786287266,R_100,622.22,2
1786287268,R_100,622.42,2
1786287270,R_100,622.28,8
1786287272,R_100,622.24,4
1786287274,R_100,621.93,3
1786287276,R_100,621.98,8
1786287278,R_100,621.81,1
1786287280,R_100,621.79,9
1786287282,R_100,621.75,5
1786287284,R_100,621.91,1
1786287286,R_100,621.97,7
1786287288,R_100,622.08,8
1786287290,R_100,621.89,9
1786287292,R_100,621.78,8
1786287294,R_100,621.77,7
1786287296,R_100,621.74,4
1786287298,R_100,621.96,6
1786287300,R_100,621.86,6
1786287302,R_100,621.98,8
1786287304,R_100,621.85,5
1786287306,R_100,621.78,8
1786287308,R_100,621.89,9
1786287310,R_100,621.93,3
1786287312,R_100,621.74,4
1786287314,R_100,621.9,0
1786287316,R_100,621.93,3
1786287318,R_100,621.62,2
1786287320,R_100,621.53,3
1786287322,R_100,621.52,2
1786287324,R_100,621.46,6
1786287326,R_100,621.5,0
1786287328,R_100,621.32,2
1786287330,R_100,621.42,2
1786287332,R_100,621.45,5
1786287334,R_100,621.4,0
1786287336,R_100,621.47,7
1786287338,R_100,621.78,8
1786287340,R_100,621.82,2
1786287342,R_100,621.76,6
1786287344,R_100,622.0,0
1786287346,R_100,621.9,0
1786287348,R_100,621.99,9
1786287350,R_100,622.08,8
1786287352,R_100,621.76,6
1786287354,R_100,621.54,4
1786287356,R_100,621.26,6
1786287358,R_100,621.21,1
1786287360,R_100,621.6,0
1786287362,R_100,621.96,6
1786287364,R_100,622.35,5
1786287366,R_100,622.41,1
1786287368,R_100,622.49,9
1786287370,R_100,622.33,3
1786287372,R_100,622.21,1
1786287374,R_100,621.94,4
1786287376,R_100,621.58,8
1786287378,R_100,621.54,4
1786287380,R_100,621.54,4
1786287382,R_100,621.48,8
1786287384,R_100,621.39,9
1786287386,R_100,621.8,0
1786287388,R_100,621.72,2
1786287390,R_100,621.62,2
1786287392,R_100,621.54,4
1786287394,R_100,621.77,7
1786287396,R_100,621.76,6
1786287398,R_100,621.78,8
1786287400,R_100,621.58,8
1786287402,R_100,621.6,0
1786287404,R_100,621.33,3
1786287406,R_100,621.06,6
1786287408,R_100,621.16,6
1786287410,R_100,621.14,4
1786287412,R_100,621.21,1
1786287414,R_100,621.18,8
1786287416,R_100,621.22,2
1786287418,R_100,621.22,2
1786287420,R_100,621.19,9
1786287422,R_100,621.3,0
1786287424,R_100,621.4,0
1786287426,R_100,621.28,8
1786287428,R_100,621.17,7
1786287430,R_100,621.35,5
1786287432,R_100,621.33,3
1786287434,R_100,621.31,1
1786287436,R_100,621.17,7
1786287438,R_100,621.32,2
1786287440,R_100,621.24,4
1786287442,R_100,621.03,3
1786287444,R_100,621.17,7
1786287446,R_100,621.01,1
1786287448,R_100,621.21,1
1786287450,R_100,621.23,3
1786287452,R_100,621.19,9
1786287454,R_100,621.23,3
1786287456,R_100,621.11,1
1786287458,R_100,621.25,5
1786287460,R_100,621.49,9
1786287462,R_100,621.63,3
1786287464,R_100,621.53,3
1786287466,R_100,621.65,5
1786287468,R_100,621.66,6
1786287470,R_100,621.71,1
1786287472,R_100,621.69,9
1786287474,R_100,621.82,2
1786287476,R_100,621.94,4
1786287478,R_100,621.77,7
1786287480,R_100,621.81,1
1786287482,R_100,621.88,8
1786287484,R_100,621.96,6
1786287486,R_100,621.92,2
1786287488,R_100,621.9,0
1786287490,R_100,622.01,1
1786287492,R_100,621.92,2
1786287494,R_100,621.72,2
1786287496,R_100,621.66,6
1786287498,R_100,621.46,6
1786287500,R_100,621.65,5
1786287502,R_100,621.7,0
1786287504,R_100,621.89,9
1786287506,R_100,622.0,0
1786287508,R_100,621.81,1
1786287510,R_100,621.81,1
1786287512,R_100,621.54,4
1786287514,R_100,621.55,5
1786287516,R_100,621.74,4
1786287518,R_100,621.65,5
1786287520,R_100,621.66,6
1786287522,R_100,621.83,3
1786287524,R_100,621.89,9
1786287526,R_100,622.14,4
1786287528,R_100,622.06,6
1786287530,R_100,622.27,7
1786287532,R_100,622.29,9
1786287534,R_100,622.04,4
1786287536,R_100,622.0,0
1786287538,R_100,622.07,7
1786287540,R_100,622.08,8
1786287542,R_100,621.92,2
1786287544,R_100,622.15,5
1786287546,R_100,622.3,0
1786287548,R_100,622.22,2
1786287550,R_100,622.3,0
1786287552,R_100,622.28,8
1786287554,R_100,622.42,2
1786287556,R_100,622.37,7
1786287558,R_100,622.44,4
1786287560,R_100,622.34,4
1786287562,R_100,622.27,7
1786287564,R_100,622.0,0
1786287566,R_100,621.96,6
1786287568,R_100,621.86,6
1786287570,R_100,621.95,5
1786287572,R_100,622.08,8
1786287574,R_100,621.81,1
1786287576,R_100,621.74,4
1786287578,R_100,621.68,8
1786287580,R_100,621.81,1
1786287582,R_100,622.4,0
1786287584,R_100,622.08,8
1786287586,R_100,622.54,4
1786287588,R_100,622.55,5
1786287590,R_100,622.7,0
1786287592,R_100,622.83,3
1786287594,R_100,623.0,0
1786287596,R_100,623.11,1
1786287598,R_100,622.98,8
1786287600,R_100,623.22,2
1786287602,R_100,623.3,0
1786287604,R_100,623.43,3
1786287606,R_100,623.36,6
1786287608,R_100,623.27,7
1786287610,R_100,623.46,6
1786287612,R_100,623.36,6
1786287614,R_100,623.44,4
1786287616,R_100,623.71,1
1786287618,R_100,623.98,8
1786287620,R_100,624.14,4
1786287622,R_100,624.13,3
1786287624,R_100,624.19,9
1786287626,R_100,624.36,6
1786287628,R_100,624.51,1
1786287630,R_100,624.58,8
1786287632,R_100,624.55,5
1786287634,R_100,624.34,4
1786287636,R_100,624.35,5
1786287638,R_100,624.51,1
1786287640,R_100,624.35,5
1786287642,R_100,624.23,3
1786287644,R_100,624.18,8
1786287646,R_100,624.08,8
1786287648,R_100,624.17,7
1786287650,R_100,624.27,7
1786287652,R_100,624.36,6
1786287654,R_100,624.33,3
1786287656,R_100,624.34,4
1786287658,R_100,624.47,7
1786287660,R_100,624.76,6
1786287662,R_100,624.82,2
1786287664,R_100,625.01,1
1786287666,R_100,625.11,1
1786287668,R_100,625.15,5
1786287670,R_100,625.27,7
1786287672,R_100,625.05,5
1786287674,R_100,625.13,3
1786287676,R_100,625.09,9
1786287678,R_100,625.08,8
1786287680,R_100,624.79,9
1786287682,R_100,624.74,4
1786287684,R_100,624.6,0
1786287686,R_100,624.5,0
1786287688,R_100,624.27,7
1786287690,R_100,624.23,3
1786287692,R_100,624.31,1
1786287694,R_100,624.01,1
1786287696,R_100,624.0,0
1786287698,R_100,624.18,8
1786287700,R_100,624.33,3
1786287702,R_100,624.29,9
1786287704,R_100,624.36,6
1786287706,R_100,624.15,5
1786287708,R_100,624.1,0
1786287710,R_100,624.11,1
1786287712,R_100,624.39,9
1786287714,R_100,624.35,5
1786287716,R_100,624.2,0
1786287718,R_100,624.3,0
1786287720,R_100,624.23,3
1786287722,R_100,624.0,0
1786287724,R_100,624.05,5
1786287726,R_100,624.0,0
1786287728,R_100,624.3,0
1786287730,R_100,624.32,2
1786287732,R_100,624.29,9
1786287734,R_100,624.1,0
1786287736,R_100,623.94,4
1786287738,R_100,623.75,5
1786287740,R_100,624.04,4
1786287742,R_100,624.07,7
1786287744,R_100,623.96,6
1786287746,R_100,624.12,2
1786287748,R_100,624.14,4
1786287750,R_100,624.2,0
1786287752,R_100,624.27,7
1786287754,R_100,624.55,5
1786287756,R_100,624.67,7
1786287758,R_100,624.86,6
1786287760,R_100,624.77,7
1786287762,R_100,624.49,9
1786287764,R_100,624.5,0
1786287766,R_100,624.52,2
1786287768,R_100,624.46,6
1786287770,R_100,624.64,4
1786287772,R_100,624.31,1
1786287774,R_100,624.43,3
1786287776,R_100,624.54,4
1786287778,R_100,624.83,3
1786287780,R_100,624.61,1
1786287782,R_100,624.78,8
1786287784,R_100,624.82,2
1786287786,R_100,625.01,1
1786287788,R_100,624.8,0
1786287790,R_100,624.89,9
1786287792,R_100,624.85,5
1786287794,R_100,624.86,6
1786287796,R_100,624.7,0
1786287798,R_100,624.89,9
1786287800,R_100,624.65,5
1786287802,R_100,624.8,0
1786287804,R_100,624.7,0
1786287806,R_100,624.6,0
1786287808,R_100,624.25,5
1786287810,R_100,624.2,0
1786287812,R_100,623.85,5
1786287814,R_100,623.9,0
1786287816,R_100,623.63,3
1786287818,R_100,623.89,9
1786287820,R_100,623.91,1
1786287822,R_100,623.99,9
1786287824,R_100,624.09,9
1786287826,R_100,623.92,2
1786287828,R_100,624.04,4
1786287830,R_100,623.86,6
1786287832,R_100,623.91,1
1786287834,R_100,623.65,5
1786287836,R_100,623.74,4
1786287838,R_100,623.75,5
1786287840,R_100,623.46,6
1786287842,R_100,623.68,8
1786287844,R_100,623.83,3
1786287846,R_100,624.02,2
1786287848,R_100,624.18,8
1786287850,R_100,624.36,6
1786287852,R_100,624.5,0
1786287854,R_100,624.66,6
1786287856,R_100,624.64,4
1786287858,R_100,624.87,7
1786287860,R_100,624.94,4
1786287862,R_100,624.74,4
1786287864,R_100,624.7,0
1786287866,R_100,624.96,6
1786287868,R_100,624.75,5
1786287870,R_100,624.66,6
1786287872,R_100,624.85,5
1786287874,R_100,625.07,7
1786287876,R_100,625.14,4
1786287878,R_100,625.23,3
1786287880,R_100,625.32,2
1786287882,R_100,625.5,0
1786287884,R_100,625.49,9
1786287886,R_100,625.75,5
1786287888,R_100,625.89,9
1786287890,R_100,625.85,5
1786287892,R_100,626.07,7
1786287894,R_100,626.05,5
1786287896,R_100,626.05,5
1786287898,R_100,626.09,9
1786287900,R_100,626.24,4
1786287902,R_100,626.25,5
1786287904,R_100,626.41,1
1786287906,R_100,626.42,2
1786287908,R_100,626.48,8
1786287910,R_100,626.49,9
1786287912,R_100,626.69,9
1786287914,R_100,626.53,3
1786287916,R_100,626.4,0
1786287918,R_100,626.6,0
1786287920,R_100,626.71,1
1786287922,R_100,626.81,1
1786287924,R_100,626.97,7
1786287926,R_100,627.17,7
1786287928,R_100,626.99,9
1786287930,R_100,626.69,9
1786287932,R_100,626.74,4
1786287934,R_100,626.6,0
1786287936,R_100,626.67,7
1786287938,R_100,626.71,1
1786287940,R_100,626.47,7
1786287942,R_100,626.44,4
1786287944,R_100,626.43,3
1786287946,R_100,626.4,0
1786287948,R_100,626.23,3
1786287950,R_100,626.08,8
1786287952,R_100,625.97,7
1786287954,R_100,625.9,0
1786287956,R_100,625.67,7
1786287958,R_100,625.6,0
1786287960,R_100,625.72,2
1786287962,R_100,625.87,7
1786287964,R_100,625.77,7
1786287966,R_100,625.96,6
1786287968,R_100,625.87,7
1786287970,R_100,625.93,3
1786287972,R_100,625.95,5
1786287974,R_100,625.77,7
1786287976,R_100,626.1,0
1786287978,R_100,625.87,7
1786287980,R_100,625.87,7
1786287982,R_100,626.11,1
1786287984,R_100,626.39,9
1786287986,R_100,626.35,5
1786287988,R_100,626.26,6
1786287990,R_100,626.16,6
1786287992,R_100,626.12,2
1786287994,R_100,626.25,5
1786287996,R_100,626.28,8
1786287998,R_100,626.24,4
1786288000,R_100,626.3,0
1786288002,R_100,626.59,9
1786288004,R_100,626.58,8
1786288006,R_100,626.51,1
1786288008,R_100,626.41,1
1786288010,R_100,626.45,5
1786288012,R_100,626.29,9
1786288014,R_100,626.22,2
1786288016,R_100,626.24,4
1786288018,R_100,626.2,0
1786288020,R_100,626.13,3
1786288022,R_100,626.26,6
1786288024,R_100,626.35,5
1786288026,R_100,626.29,9
1786288028,R_100,626.09,9
1786288030,R_100,626.28,8
1786288032,R_100,626.34,4
1786288034,R_100,626.38,8
1786288036,R_100,626.39,9
1786288038,R_100,626.42,2
1786288040,R_100,626.64,4
1786288042,R_100,626.71,1
1786288044,R_100,626.55,5
1786288046,R_100,626.49,9
1786288048,R_100,626.49,9
1786288050,R_100,626.56,6
1786288052,R_100,626.44,4
1786288054,R_100,626.28,8
1786288056,R_100,626.3,0
1786288058,R_100,626.38,8
1786288060,R_100,626.43,3
1786288062,R_100,626.47,7
1786288064,R_100,626.33,3
1786288066,R_100,626.51,1
1786288068,R_100,626.55,5
1786288070,R_100,626.64,4
1786288072,R_100,626.78,8
1786288074,R_100,626.91,1
1786288076,R_100,626.97,7
1786288078,R_100,627.17,7
1786288080,R_100,627.26,6
1786288082,R_100,626.92,2
1786288084,R_100,627.14,4
1786288086,R_100,627.27,7
1786288088,R_100,627.53,3
1786288090,R_100,627.38,8
1786288092,R_100,627.0,0
1786288094,R_100,626.9,0
1786288096,R_100,626.55,5
1786288098,R_100,626.41,1
1786288100,R_100,626.51,1
1786288102,R_100,626.2,0
1786288104,R_100,626.22,2
1786288106,R_100,626.32,2
1786288108,R_100,626.48,8
1786288110,R_100,626.55,5
1786288112,R_100,626.18,8
1786288114,R_100,626.17,7
1786288116,R_100,626.04,4
1786288118,R_100,626.11,1
1786288120,R_100,626.18,8
1786288122,R_100,626.31,1
1786288124,R_100,626.36,6
1786288126,R_100,626.47,7
1786288128,R_100,626.52,2
1786288130,R_100,626.73,3
1786288132,R_100,626.72,2
1786288134,R_100,626.86,6
1786288136,R_100,626.52,2
1786288138,R_100,626.61,1
1786288140,R_100,626.61,1
1786288142,R_100,626.57,7
1786288144,R_100,626.52,2
1786288146,R_100,626.48,8
1786288148,R_100,626.57,7
1786288150,R_100,626.48,8
1786288152,R_100,626.25,5
1786288154,R_100,626.51,1
1786288156,R_100,626.33,3
1786288158,R_100,626.25,5
1786288160,R_100,626.27,7
1786288162,R_100,626.28,8
1786288164,R_100,626.07,7
1786288166,R_100,626.19,9
1786288168,R_100,626.06,6
1786288170,R_100,626.15,5
1786288172,R_100,625.72,2
1786288174,R_100,625.68,8
1786288176,R_100,625.37,7
1786288178,R_100,625.41,1
1786288180,R_100,625.5,0
1786288182,R_100,625.43,3
1786288184,R_100,625.55,5
1786288186,R_100,625.45,5
1786288188,R_100,625.45,5
1786288190,R_100,625.39,9
1786288192,R_100,625.68,8
1786288194,R_100,625.38,8
1786288196,R_100,625.48,8
1786288198,R_100,625.42,2
1786288200,R_100,625.4,0
1786288202,R_100,625.26,6
1786288204,R_100,625.17,7
1786288206,R_100,625.39,9
1786288208,R_100,625.11,1
1786288210,R_100,625.09,9
1786288212,R_100,624.94,4
1786288214,R_100,624.67,7
1786288216,R_100,624.62,2
1786288218,R_100,624.71,1
1786288220,R_100,624.7,0
1786288222,R_100,624.84,4
1786288224,R_100,624.39,9
1786288226,R_100,624.64,4
1786288228,R_100,624.62,2
1786288230,R_100,624.47,7
1786288232,R_100,624.43,3
1786288234,R_100,624.28,8
1786288236,R_100,624.22,2
1786288238,R_100,624.06,6
1786288240,R_100,624.04,4
1786288242,R_100,624.09,9
1786288244,R_100,624.16,6
1786288246,R_100,624.34,4
1786288248,R_100,624.19,9
1786288250,R_100,623.95,5
1786288252,R_100,624.01,1
1786288254,R_100,623.62,2
1786288256,R_100,623.52,2
1786288258,R_100,623.47,7
1786288260,R_100,623.33,3
1786288262,R_100,623.49,9
1786288264,R_100,623.53,3
1786288266,R_100,623.48,8
1786288268,R_100,623.47,7
1786288270,R_100,623.48,8
1786288272,R_100,623.26,6
1786288274,R_100,623.4,0
1786288276,R_100,623.31,1
1786288278,R_100,623.41,1
1786288280,R_100,623.23,3
1786288282,R_100,623.21,1
1786288284,R_100,622.95,5
1786288286,R_100,622.67,7
1786288288,R_100,622.58,8
1786288290,R_100,622.52,2
1786288292,R_100,622.72,2
1786288294,R_100,622.94,4
1786288296,R_100,623.0,0
1786288298,R_100,622.9,0
1786288300,R_100,622.84,4
1786288302,R_100,622.9,0
1786288304,R_100,622.89,9
1786288306,R_100,623.02,2
1786288308,R_100,623.08,8
1786288310,R_100,623.01,1
1786288312,R_100,623.1,0
1786288314,R_100,623.16,6
1786288316,R_100,623.19,9
1786288318,R_100,622.97,7
1786288320,R_100,623.03,3
1786288322,R_100,623.16,6
1786288324,R_100,623.19,9
1786288326,R_100,623.06,6
1786288328,R_100,623.27,7
1786288330,R_100,623.34,4
1786288332,R_100,623.38,8
1786288334,R_100,623.37,7
1786288336,R_100,623.67,7
1786288338,R_100,623.69,9
1786288340,R_100,623.74,4
1786288342,R_100,623.92,2
1786288344,R_100,623.76,6
1786288346,R_100,623.81,1
1786288348,R_100,623.83,3
1786288350,R_100,623.73,3
1786288352,R_100,623.31,1
1786288354,R_100,623.33,3
1786288356,R_100,623.1,0
1786288358,R_100,623.34,4
1786288360,R_100,623.36,6
1786288362,R_100,623.43,3
1786288364,R_100,623.67,7
1786288366,R_100,623.22,2
1786288368,R_100,623.4,0
1786288370,R_100,623.5,0
1786288372,R_100,623.74,4
1786288374,R_100,623.68,8
1786288376,R_100,623.51,1
1786288378,R_100,623.41,1
1786288380,R_100,623.35,5
1786288382,R_100,623.21,1
1786288384,R_100,623.08,8
1786288386,R_100,623.27,7
1786288388,R_100,623.11,1
1786288390,R_100,623.29,9
1786288392,R_100,623.28,8
1786288394,R_100,623.21,1
1786288396,R_100,622.94,4
1786288398,R_100,622.88,8
1786288400,R_100,622.9,0
1786288402,R_100,623.03,3
1786288404,R_100,623.11,1
1786288406,R_100,622.96,6
1786288408,R_100,623.03,3
1786288410,R_100,623.3,0
1786288412,R_100,623.42,2
1786288414,R_100,623.39,9
1786288416,R_100,623.23,3
1786288418,R_100,623.44,4
1786288420,R_100,623.6,0
1786288422,R_100,623.61,1
1786288424,R_100,623.26,6
1786288426,R_100,623.2,0
1786288428,R_100,623.1,0
1786288430,R_100,623.1,0
1786288432,R_100,622.99,9
1786288434,R_100,622.78,8
1786288436,R_100,623.06,6
1786288438,R_100,623.14,4
1786288440,R_100,623.33,3
1786288442,R_100,623.59,9
1786288444,R_100,623.56,6
1786288446,R_100,623.89,9
1786288448,R_100,624.17,7
1786288450,R_100,624.2,0
1786288452,R_100,624.33,3
1786288454,R_100,624.16,6
1786288456,R_100,624.14,4
1786288458,R_100,624.08,8
1786288460,R_100,623.81,1
1786288462,R_100,623.54,4
1786288464,R_100,623.4,0
1786288466,R_100,623.28,8
1786288468,R_100,623.44,4
1786288470,R_100,623.73,3
1786288472,R_100,623.52,2
1786288474,R_100,623.54,4
1786288476,R_100,623.79,9
1786288478,R_100,623.65,5
1786288480,R_100,623.8,0
1786288482,R_100,623.79,9
1786288484,R_100,623.85,5
1786288486,R_100,623.64,4
1786288488,R_100,623.59,9
1786288490,R_100,623.78,8
1786288492,R_100,623.59,9
1786288494,R_100,623.83,3
1786288496,R_100,623.9,0
1786288498,R_100,624.01,1
1786288500,R_100,623.88,8
1786288502,R_100,623.63,3
1786288504,R_100,623.73,3
1786288506,R_100,623.71,1
1786288508,R_100,623.73,3
1786288510,R_100,623.83,3
1786288512,R_100,623.83,3
1786288514,R_100,623.69,9
1786288516,R_100,623.67,7
1786288518,R_100,623.89,9
1786288520,R_100,623.86,6
1786288522,R_100,623.87,7
1786288524,R_100,624.07,7
1786288526,R_100,624.07,7
1786288528,R_100,624.01,1
1786288530,R_100,624.11,1
1786288532,R_100,624.2,0
1786288534,R_100,624.19,9
1786288536,R_100,623.98,8
1786288538,R_100,623.89,9
1786288540,R_100,623.82,2
1786288542,R_100,623.91,1
1786288544,R_100,624.08,8
1786288546,R_100,623.85,5
1786288548,R_100,623.99,9
1786288550,R_100,623.99,9
1786288552,R_100,624.02,2
1786288554,R_100,623.97,7
1786288556,R_100,623.97,7
1786288558,R_100,623.98,8
1786288560,R_100,624.2,0
1786288562,R_100,623.91,1
1786288564,R_100,624.03,3
1786288566,R_100,624.1,0
1786288568,R_100,624.3,0
1786288570,R_100,624.43,3
1786288572,R_100,624.42,2
1786288574,R_100,624.28,8
1786288576,R_100,624.31,1
1786288578,R_100,624.48,8
1786288580,R_100,624.37,7
1786288582,R_100,624.25,5
1786288584,R_100,624.43,3
1786288586,R_100,624.52,2
1786288588,R_100,624.4,0
1786288590,R_100,624.38,8
1786288592,R_100,624.16,6
1786288594,R_100,623.91,1
1786288596,R_100,623.89,9
1786288598,R_100,623.83,3
1786288600,R_100,623.87,7
1786288602,R_100,623.98,8
1786288604,R_100,624.07,7
1786288606,R_100,623.86,6
1786288608,R_100,623.75,5
1786288610,R_100,623.72,2
1786288612,R_100,623.96,6
1786288614,R_100,623.83,3
1786288616,R_100,623.7,0
1786288618,R_100,623.84,4
1786288620,R_100,623.85,5
1786288622,R_100,623.7,0
1786288624,R_100,623.71,1
