trigger_index,trigger_time,price,price_delta,volatility,prediction,actual_digit,correct
30832,1786262868,605.4,-0.12000000000000455,0.13976567691833047,3,8,False
30837,1786262878,605.54,-0.18000000000006366,0.12302212989721509,3,6,False
30848,1786262900,605.71,-0.14999999999997726,0.12616127245181555,3,0,False
30850,1786262904,605.65,-0.14999999999997726,0.1328533025558386,3,3,True
30851,1786262906,605.53,-0.12000000000000455,0.09215928240458945,3,1,False
30864,1786262932,604.17,-0.15000000000009095,0.13141959941771147,3,8,False
30869,1786262942,603.66,-0.3100000000000591,0.11650464940653475,3,8,False
30871,1786262946,603.66,-0.12000000000000455,0.131807941086035,3,3,True
30872,1786262948,603.53,-0.12999999999999545,0.12287753614430197,3,4,False
30890,1786262984,602.63,-0.11000000000001364,0.1367235653914177,3,5,False
30896,1786262996,602.72,-0.18999999999994088,0.13507199726236543,3,7,False
30898,1786263000,602.75,-0.12000000000000455,0.14195460933378645,3,9,False
30900,1786263004,602.68,-0.11000000000001364,0.12903487900563484,3,3,True
30908,1786263020,602.9,-0.14999999999997726,0.11740244176901572,3,9,False
30929,1786263062,603.12,-0.2300000000000182,0.1319469590403698,3,3,True
30940,1786263084,603.6,-0.16999999999995907,0.1287590342030149,3,9,False
30952,1786263108,603.96,-0.11000000000001364,0.14112642086678356,3,4,False
30955,1786263114,603.77,-0.12999999999999545,0.12194716524425749,3,5,False
30985,1786263174,602.53,-0.13999999999998636,0.10181137242741305,3,5,False
30991,1786263186,602.5,-0.19000000000005457,0.10413666234542834,3,6,False
30992,1786263188,602.36,-0.13999999999998636,0.11076000080253745,3,4,False
30997,1786263198,602.42,-0.18000000000006366,0.1141587588502309,3,3,True
31005,1786263214,602.68,-0.2400000000000091,0.13323329580518706,3,9,False
31039,1786263282,602.91,-0.14999999999997726,0.11713714658944152,3,7,False
31041,1786263286,602.83,-0.13999999999998636,0.09345230512583502,3,9,False
31043,1786263290,602.83,-0.15999999999996817,0.11817595168033536,3,3,True
31045,1786263294,602.75,-0.17999999999994998,0.13410195126592162,3,3,True
31046,1786263296,602.63,-0.12000000000000455,0.13499382701933665,3,2,False
31051,1786263306,602.69,-0.13999999999998636,0.1278193169195145,3,5,False
31053,1786263310,602.48,-0.2699999999999818,0.13418478138577902,3,9,False
31102,1786263408,603.46,-0.2199999999999136,0.13353734392379005,3,5,False
31103,1786263410,603.35,-0.11000000000001364,0.13628401716023883,3,3,True
31122,1786263448,604.0,-0.10000000000002274,0.1361208613287817,3,9,False
31153,1786263510,603.71,-0.2199999999999136,0.12454807193296165,3,9,False
31158,1786263520,603.63,-0.13999999999998636,0.12358083274609288,3,7,False
31189,1786263582,604.36,-0.13999999999998636,0.11541711792930211,3,2,False
31201,1786263606,604.78,-0.12000000000000455,0.13253511065206902,3,2,False
31205,1786263614,605.11,-0.12999999999999545,0.12231107881135915,3,2,False
31230,1786263664,605.66,-0.12999999999999545,0.11073491871232513,3,8,False
31233,1786263670,605.29,-0.34000000000003183,0.10368756488177268,3,7,False
31234,1786263672,604.97,-0.31999999999993634,0.12640323483904461,3,8,False
31251,1786263706,604.67,-0.19000000000005457,0.10729502421929983,3,1,False
31255,1786263714,604.55,-0.19000000000005457,0.1252597301609722,3,5,False
31257,1786263718,604.55,-0.10000000000002274,0.12345039489608964,3,6,False
31259,1786263722,604.43,-0.2300000000000182,0.1346971912600193,3,9,False
31261,1786263726,604.26,-0.2300000000000182,0.14270793795567568,3,6,False
31284,1786263772,603.51,-0.11000000000001364,0.12065101187582705,3,8,False
31286,1786263776,603.17,-0.3100000000000591,0.11909380056633126,3,1,False
31288,1786263780,602.93,-0.18000000000006366,0.11537378866585161,3,2,False
31299,1786263802,603.54,-0.10000000000002274,0.14140564188022017,3,6,False
31307,1786263818,603.23,-0.12999999999999545,0.12422649565298491,3,4,False
31316,1786263836,603.52,-0.10000000000002274,0.08194849330863795,3,7,False
31319,1786263842,603.56,-0.10000000000002274,0.07944949478897152,3,5,False
31324,1786263852,603.73,-0.16999999999995907,0.1327654573549229,3,3,True
31325,1786263854,603.63,-0.10000000000002274,0.13731148693550838,3,9,False
31349,1786263902,603.3,-0.12999999999999545,0.12372011423639254,3,9,False
31350,1786263904,603.19,-0.10999999999989996,0.12543258481483632,3,7,False
31351,1786263906,603.07,-0.12000000000000455,0.10791457526929994,3,2,False
31356,1786263916,603.38,-0.11000000000001364,0.11808189248707217,3,6,False
31361,1786263926,603.54,-0.10000000000002274,0.11195733314278657,3,8,False
31371,1786263946,604.13,-0.12000000000000455,0.13568345514468874,3,1,False
31377,1786263958,603.83,-0.25,0.1281535537288488,3,8,False
31382,1786263968,604.11,-0.13999999999998636,0.13416407864998803,3,1,False
31402,1786264008,605.48,-0.2400000000000091,0.13358725820807588,3,9,False
31437,1786264078,607.27,-0.10000000000002274,0.12747112962899435,3,5,False
31464,1786264132,606.28,-0.11000000000001364,0.14392899483967855,3,9,False
31510,1786264224,607.77,-0.14999999999997726,0.14109098719149504,3,7,False
31511,1786264226,607.67,-0.10000000000002274,0.12708702180441817,3,5,False
31514,1786264232,607.52,-0.12000000000000455,0.10994948334981736,3,5,False
31516,1786264236,607.41,-0.13999999999998636,0.095312352003543,3,5,False
31517,1786264238,607.25,-0.15999999999996817,0.07888106377467557,3,7,False
31518,1786264240,606.97,-0.2799999999999727,0.09085397319018727,3,6,False
31524,1786264252,607.26,-0.12000000000000455,0.1369671493460968,3,3,True
31526,1786264256,607.12,-0.11000000000001364,0.13320410404086752,3,3,True
31528,1786264260,606.97,-0.15999999999996817,0.09988882709180302,3,8,False
31562,1786264328,607.95,-0.12999999999999545,0.13219934442601383,3,2,False
31563,1786264330,607.72,-0.2300000000000182,0.1445913782584227,3,5,False
31587,1786264378,607.79,-0.2300000000000182,0.13343329586142685,3,1,False
31601,1786264406,607.39,-0.14999999999997726,0.1446989211355017,3,5,False
31606,1786264416,606.97,-0.10000000000002274,0.13614126650081163,3,4,False
31619,1786264442,606.93,-0.11000000000001364,0.108653373420048,3,2,False
31620,1786264444,606.82,-0.10999999999989996,0.11276327219247582,3,7,False
31622,1786264448,606.59,-0.17999999999994998,0.12138094304020555,3,5,False
31623,1786264450,606.45,-0.13999999999998636,0.110332829807488,3,1,False
31650,1786264504,607.49,-0.30999999999994543,0.13674388062681433,3,7,False
31666,1786264536,607.24,-0.21000000000003638,0.13461467643280545,3,6,False
31668,1786264540,607.2,-0.15999999999996817,0.12688139693779885,3,4,False
31715,1786264634,608.65,-0.13999999999998636,0.0848266205595482,3,7,False
31717,1786264638,608.48,-0.18999999999994088,0.09310090105779072,3,6,False
31721,1786264646,608.69,-0.12999999999999545,0.11855144218624625,3,4,False
31735,1786264674,608.44,-0.2099999999999227,0.14400617270718416,3,3,True
31736,1786264676,608.33,-0.11000000000001364,0.14425671561488554,3,0,False
31738,1786264680,608.29,-0.11000000000001364,0.1318079410859871,3,3,True
31739,1786264682,608.13,-0.15999999999996817,0.13646733430871458,3,4,False
31750,1786264704,608.51,-0.13999999999998636,0.09534149149244141,3,2,False
31771,1786264746,607.9,-0.12000000000000455,0.10422198531128067,3,2,False
31772,1786264748,607.72,-0.17999999999994998,0.0978888258292152,3,2,False
31777,1786264758,607.82,-0.16999999999995907,0.10928555866778175,3,0,False
31779,1786264762,607.49,-0.30999999999994543,0.13680886910818138,3,6,False
31818,1786264840,608.67,-0.19000000000005457,0.1336870308676877,3,6,False
31830,1786264864,609.01,-0.19000000000005457,0.12780193008455124,3,6,False
31880,1786264964,609.01,-0.14999999999997726,0.11149987543590048,3,8,False
31883,1786264970,608.85,-0.15999999999996817,0.09475699915515372,3,8,False
31906,1786265016,607.96,-0.18999999999994088,0.1450057470125393,3,0,False
31909,1786265022,607.72,-0.11000000000001364,0.09743373816771041,3,4,False
31914,1786265032,607.67,-0.13999999999998636,0.10080233683358636,3,3,True
31916,1786265036,607.4,-0.3300000000000409,0.1340978084169481,3,7,False
31950,1786265104,605.9,-0.2300000000000182,0.11146000777558832,3,4,False
31953,1786265110,605.73,-0.11000000000001364,0.10723287224024251,3,3,True
31956,1786265116,605.7,-0.12000000000000455,0.10058164179745009,3,3,True
32003,1786265210,606.94,-0.16999999999995907,0.11948500603280036,3,9,False
32004,1786265212,606.79,-0.15000000000009095,0.11621818561078798,3,4,False
32005,1786265214,606.54,-0.25,0.13808210118137734,3,5,False
32008,1786265220,606.41,-0.11000000000001364,0.1227689790713499,3,2,False
32009,1786265222,606.12,-0.2899999999999636,0.12218383235472188,3,0,False
32015,1786265234,605.88,-0.12999999999999545,0.10895462868141043,3,7,False
32016,1786265236,605.67,-0.21000000000003638,0.1181148217249021,3,0,False
32018,1786265240,605.48,-0.22000000000002728,0.12120231020900307,3,2,False
32046,1786265296,605.52,-0.19000000000005457,0.13467656729284008,3,8,False
32056,1786265316,605.93,-0.12000000000000455,0.135519576281635,3,5,False
32088,1786265380,606.3,-0.14000000000010004,0.13391954466935688,3,6,False
32092,1786265388,606.44,-0.13999999999998636,0.14171959795471817,3,8,False
32099,1786265402,605.89,-0.12999999999999545,0.12074306973441348,3,6,False
32110,1786265424,605.81,-0.2400000000000091,0.13994046353123551,3,6,False
32142,1786265488,607.35,-0.13999999999998636,0.1388844443733399,3,2,False
32160,1786265524,607.35,-0.11000000000001364,0.13794121131039644,3,0,False
32169,1786265542,608.07,-0.12000000000000455,0.12123897429824813,3,8,False
32199,1786265602,609.16,-0.19000000000005457,0.11926161718398676,3,1,False
32214,1786265632,610.51,-0.10000000000002274,0.134064661016029,3,1,False
32217,1786265638,610.6,-0.11000000000001364,0.12340088240276836,3,4,False
32224,1786265652,610.48,-0.11000000000001364,0.07972870666620326,3,6,False
32226,1786265656,610.46,-0.1999999999999318,0.10721214690713562,3,4,False
32233,1786265670,609.96,-0.2899999999999636,0.12806682283521467,3,7,False
32236,1786265676,609.75,-0.35000000000002274,0.14448760039071798,3,3,True
32275,1786265754,611.21,-0.18999999999994088,0.1291854825004997,3,8,False
32285,1786265774,611.77,-0.21000000000003638,0.1308264329390464,3,8,False
32288,1786265780,611.61,-0.2300000000000182,0.12393546707864453,3,6,False
32304,1786265812,611.93,-0.18000000000006366,0.11916841490559027,3,0,False
32306,1786265816,611.89,-0.11000000000001364,0.12329278612763052,3,4,False
32327,1786265858,612.68,-0.12000000000000455,0.13186272323051754,3,2,False
32329,1786265862,612.55,-0.17000000000007276,0.1395588286947956,3,1,False
32340,1786265884,612.66,-0.19000000000005457,0.1326021618727815,3,6,False
32351,1786265906,613.19,-0.15999999999996817,0.1325854022465811,3,3,True
32359,1786265922,613.02,-0.18000000000006366,0.09915756260732539,3,9,False
32366,1786265936,613.23,-0.10000000000002274,0.10089047967422167,3,9,False
32367,1786265938,613.09,-0.13999999999998636,0.10739335795726794,3,3,True
32427,1786266058,614.62,-0.21000000000003638,0.11035800328426504,3,0,False
32431,1786266066,614.69,-0.2199999999999136,0.14420664185657106,3,5,False
32469,1786266142,613.81,-0.2800000000000864,0.14327905949191888,3,2,False
32476,1786266156,613.64,-0.11000000000001364,0.11564312920939035,3,1,False
32503,1786266210,614.33,-0.2400000000000091,0.12740573857650292,3,0,False
32549,1786266302,615.42,-0.16000000000008185,0.10274564062124361,3,2,False
32551,1786266306,615.08,-0.2400000000000091,0.14507086390987411,3,4,False
32572,1786266348,614.32,-0.12000000000000455,0.13638589044001417,3,9,False
32575,1786266354,614.53,-0.14999999999997726,0.1400991712244344,3,4,False
32578,1786266360,614.3,-0.2300000000000182,0.13276545735492284,3,2,False
32586,1786266376,614.23,-0.12999999999999545,0.1430190352520898,3,7,False
32612,1786266428,614.54,-0.22000000000002728,0.11843892002961046,3,7,False
32645,1786266494,615.36,-0.12999999999999545,0.13093255261138997,3,1,False
32649,1786266502,615.6,-0.12999999999999545,0.13793718377097702,3,9,False
32743,1786266690,616.77,-0.15999999999996817,0.13952697867357605,3,0,False
32744,1786266692,616.6,-0.16999999999995907,0.13952697867357605,3,9,False
32748,1786266700,616.63,-0.12000000000000455,0.11292081788187344,3,9,False
32750,1786266704,616.45,-0.13999999999998636,0.10850499220465058,3,2,False
32752,1786266708,616.3,-0.12000000000000455,0.09911273043020143,3,0,False
32767,1786266738,617.36,-0.10000000000002274,0.13333333333329592,3,5,False
32792,1786266788,618.05,-0.16000000000008185,0.13258540224661275,3,1,False
32804,1786266812,618.62,-0.15999999999996817,0.1174781303524801,3,7,False
32805,1786266814,618.47,-0.14999999999997726,0.12651306476232374,3,0,False
32829,1786266862,619.43,-0.11000000000001364,0.14245467115308785,3,3,True
32833,1786266870,619.32,-0.15999999999996817,0.12276445377677717,3,9,False
32836,1786266876,619.26,-0.21000000000003638,0.12203824537140764,3,8,False
32838,1786266880,619.19,-0.18999999999994088,0.1310852140148943,3,6,False
32839,1786266882,619.06,-0.13000000000010914,0.13250157231771273,3,7,False
32841,1786266886,618.63,-0.13999999999998636,0.1382469609872858,3,5,False
32845,1786266894,618.6,-0.13999999999998636,0.1393676193860404,3,8,False
32854,1786266912,618.8,-0.14000000000010004,0.11097547276562549,3,0,False
32870,1786266944,618.96,-0.15999999999996817,0.10287532908003451,3,5,False
32886,1786266976,618.36,-0.10000000000002274,0.09845472732851744,3,0,False
32890,1786266984,618.65,-0.13999999999998636,0.12231562087939081,3,9,False
32893,1786266990,618.53,-0.16000000000008185,0.12787146323990153,3,7,False
32894,1786266992,618.37,-0.15999999999996817,0.13565069521057316,3,2,False
32897,1786266998,618.14,-0.16999999999995907,0.12954621654923806,3,9,False
32900,1786267004,618.02,-0.25,0.1135341358358797,3,0,False
32960,1786267124,618.66,-0.21000000000003638,0.1445452639602456,3,2,False
32962,1786267128,618.56,-0.2600000000001046,0.12603350524543602,3,0,False
32965,1786267134,618.42,-0.20000000000004547,0.13150834363057068,3,4,False
32984,1786267172,618.31,-0.20000000000004547,0.13141959941774592,3,5,False
32987,1786267178,618.12,-0.12000000000000455,0.09982762921937155,3,8,False
32991,1786267186,618.29,-0.22000000000002728,0.13868028779255362,3,0,False
32996,1786267196,618.43,-0.12999999999999545,0.1379573202922654,3,4,False
32998,1786267200,618.23,-0.11000000000001364,0.14017845768876,3,4,False
33000,1786267204,618.1,-0.13999999999998636,0.11406138698086234,3,3,True
33005,1786267214,617.91,-0.17000000000007276,0.07633988327065339,3,7,False
33007,1786267218,617.77,-0.10000000000002274,0.07364328437361765,3,0,False
33012,1786267228,618.0,-0.19000000000005457,0.12129394965218222,3,2,False
33021,1786267246,617.15,-0.12000000000000455,0.12330630334432845,3,2,False
33025,1786267254,617.25,-0.14999999999997726,0.10846914563853019,3,3,True
33027,1786267258,617.09,-0.2400000000000091,0.13253511065206042,3,5,False
33028,1786267260,616.95,-0.13999999999998636,0.13472605951006614,3,1,False
33030,1786267264,616.79,-0.22000000000002728,0.14520483616065868,3,6,False
33045,1786267294,616.67,-0.2599999999999909,0.13064370546559934,3,5,False
33077,1786267358,616.05,-0.2599999999999909,0.13558105406812632,3,4,False
33107,1786267418,616.67,-0.18000000000006366,0.1421618795598941,3,2,False
33109,1786267422,616.48,-0.13999999999998636,0.1292542713672106,3,4,False
33111,1786267426,616.4,-0.13999999999998636,0.12456145292808161,3,7,False
33115,1786267434,616.27,-0.14999999999997726,0.11547005383793174,3,9,False
33170,1786267544,615.91,-0.19000000000005457,0.12813187650924476,3,6,False
33171,1786267546,615.76,-0.14999999999997726,0.12554326390177875,3,4,False
33177,1786267558,615.95,-0.1999999999999318,0.1387243469778854,3,2,False
33222,1786267648,616.67,-0.12000000000000455,0.11732670435818837,3,0,False
33223,1786267650,616.5,-0.16999999999995907,0.1260511360079061,3,0,False
33224,1786267652,616.3,-0.20000000000004547,0.12130768959777981,3,4,False
33226,1786267656,616.05,-0.19000000000005457,0.12185601704013596,3,0,False
33227,1786267658,615.9,-0.14999999999997726,0.09857315388413114,3,2,False
33230,1786267664,615.89,-0.13999999999998636,0.12615686884015026,3,3,True
33232,1786267668,615.73,-0.1999999999999318,0.1309961831504784,3,8,False
33249,1786267702,615.64,-0.13999999999998636,0.11345091939296144,3,7,False
33250,1786267704,615.37,-0.2699999999999818,0.14477568856681736,3,9,False
33289,1786267782,615.18,-0.10000000000002274,0.14531192502873866,3,0,False
33294,1786267792,615.32,-0.1999999999999318,0.12165981715879017,3,8,False
33296,1786267796,615.17,-0.11000000000001364,0.12311241475442658,3,4,False
33299,1786267802,615.03,-0.16000000000008185,0.12886254520052567,3,3,True
33302,1786267808,615.05,-0.17000000000007276,0.11718930554167238,3,2,False
33305,1786267814,614.84,-0.12999999999999545,0.10905656024899062,3,7,False
33306,1786267816,614.67,-0.17000000000007276,0.11460075625118521,3,3,True
33309,1786267822,614.5,-0.19000000000005457,0.11898179132403625,3,9,False
33310,1786267824,614.19,-0.30999999999994543,0.14182931839208313,3,6,False
33339,1786267882,613.85,-0.2300000000000182,0.13792510044709602,3,8,False
33362,1786267928,613.92,-0.17000000000007276,0.13582668695395472,3,4,False
33364,1786267932,613.82,-0.12000000000000455,0.13517067400552962,3,1,False
33367,1786267938,613.58,-0.14999999999997726,0.10079682534683962,3,9,False
33368,1786267940,613.39,-0.19000000000005457,0.109772492000519,3,9,False
33399,1786268002,613.87,-0.14999999999997726,0.11698053019391248,3,5,False
33400,1786268004,613.65,-0.22000000000002728,0.13636552187250855,3,7,False
33415,1786268034,614.03,-0.2799999999999727,0.14412957133543125,3,8,False
33443,1786268090,613.38,-0.12999999999999545,0.1281015222391736,3,7,False
33444,1786268092,613.27,-0.11000000000001364,0.12862088995698628,3,7,False
33481,1786268166,613.18,-0.35000000000002274,0.13872434697792013,3,6,False
33492,1786268188,612.96,-0.13999999999998636,0.11556623882241546,3,5,False
33499,1786268202,612.43,-0.18000000000006366,0.1205957434296103,3,4,False
33502,1786268208,612.1,-0.2899999999999636,0.13434615323443838,3,7,False
33505,1786268214,611.97,-0.10000000000002274,0.10788883167408748,3,0,False
33526,1786268256,611.31,-0.16000000000008185,0.1385480261698536,3,4,False
33539,1786268282,611.65,-0.2599999999999909,0.13793718377097974,3,3,True
33573,1786268350,611.44,-0.1999999999999318,0.13671137480106133,3,8,False
33593,1786268390,612.56,-0.11000000000001364,0.14220876672460697,3,0,False
33594,1786268392,612.4,-0.15999999999996817,0.13398175663540293,3,6,False
33600,1786268404,612.46,-0.16999999999995907,0.11702326454359172,3,7,False
33636,1786268476,612.21,-0.12999999999999545,0.09092732140439287,3,2,False
33642,1786268488,612.25,-0.15999999999996817,0.12511772234357,3,4,False
33664,1786268532,611.88,-0.12999999999999545,0.13910827118152164,3,9,False
33667,1786268538,611.84,-0.13999999999998636,0.11146000777558848,3,4,False
33679,1786268562,613.07,-0.10999999999989996,0.1453310397371968,3,8,False
33725,1786268654,614.72,-0.12999999999999545,0.11663809173869412,3,0,False
33726,1786268656,614.5,-0.22000000000002728,0.1353554990058146,3,9,False
33729,1786268662,614.46,-0.12999999999999545,0.13549907748764298,3,2,False
33749,1786268702,615.34,-0.13999999999998636,0.12994015716647042,3,1,False
33769,1786268742,615.94,-0.10999999999989996,0.11802071381281176,3,0,False
33819,1786268842,617.7,-0.14999999999997726,0.12699956255392328,3,5,False
33820,1786268844,617.55,-0.15000000000009095,0.13492796432006623,3,2,False
33826,1786268856,617.15,-0.2599999999999909,0.13778001790291736,3,7,False
33841,1786268886,616.93,-0.16000000000008185,0.13584713631301965,3,4,False
33870,1786268944,618.32,-0.16999999999995907,0.09016035098029052,3,1,False
33882,1786268968,618.35,-0.15999999999996817,0.12810152223921903,3,0,False
33884,1786268972,618.2,-0.1999999999999318,0.1209407568467615,3,6,False
33886,1786268976,618.24,-0.12000000000000455,0.1365812741353751,3,0,False
33888,1786268980,618.14,-0.15999999999996817,0.14468356276138555,3,4,False
33898,1786269000,618.28,-0.11000000000001364,0.11606511582344142,3,6,False
33904,1786269012,618.08,-0.17999999999994998,0.08270429251254001,3,5,False
33929,1786269062,618.76,-0.12000000000000455,0.11935474668209825,3,1,False
33930,1786269064,618.61,-0.14999999999997726,0.12375603240063415,3,6,False
33935,1786269074,618.47,-0.15999999999996817,0.10311266761275255,3,0,False
33938,1786269080,618.27,-0.18000000000006366,0.09326783415995075,3,7,False
33954,1786269112,618.1,-0.22000000000002728,0.11656662377274381,3,8,False
33955,1786269114,617.98,-0.12000000000000455,0.10985343771488448,3,3,True
33958,1786269120,617.83,-0.18999999999994088,0.09276613366715403,3,0,False
33975,1786269154,619.28,-0.10000000000002274,0.137537873571848,3,2,False
33991,1786269186,619.02,-0.13999999999998636,0.10913803695829799,3,2,False
33992,1786269188,618.92,-0.10000000000002274,0.0983418075444599,3,4,False
33995,1786269194,618.73,-0.2799999999999727,0.10616548926609394,3,4,False
34008,1786269220,618.89,-0.11000000000001364,0.10601886624557962,3,6,False
34009,1786269222,618.76,-0.12999999999999545,0.11093541664709708,3,5,False
34011,1786269226,618.5,-0.25,0.10985343771488472,3,9,False
34032,1786269268,619.54,-0.11000000000001364,0.09870832453919097,3,7,False
34039,1786269282,619.59,-0.2699999999999818,0.13381579378632283,3,1,False
34053,1786269310,619.87,-0.2300000000000182,0.14474498648004816,3,2,False
34071,1786269346,619.35,-0.12999999999999545,0.1445913782584067,3,0,False
34075,1786269354,619.18,-0.19000000000005457,0.14071247279470753,3,7,False
34104,1786269412,619.26,-0.15999999999996817,0.13070747662029308,3,1,False
34116,1786269436,618.8,-0.20000000000004547,0.13489090241955987,3,2,False
34118,1786269440,618.79,-0.12999999999999545,0.13057139383837021,3,3,True
34121,1786269446,618.57,-0.16999999999995907,0.1360106205003706,3,7,False
34122,1786269448,618.37,-0.20000000000004547,0.1408545348933006,3,4,False
34123,1786269450,618.24,-0.12999999999999545,0.11685223337381954,3,6,False
34125,1786269454,618.14,-0.22000000000002728,0.13150411907365492,3,2,False
34128,1786269460,618.15,-0.19000000000005457,0.1438517755654799,3,3,True
34135,1786269474,617.91,-0.12999999999999545,0.12789318459820226,3,2,False
34153,1786269510,618.35,-0.13999999999998636,0.13984515246037682,3,2,False
34166,1786269536,619.19,-0.14999999999997726,0.09614803401235586,3,1,False
34167,1786269538,619.01,-0.18000000000006366,0.1174544829095754,3,4,False
34170,1786269544,618.96,-0.2400000000000091,0.14061768499494467,3,2,False
34178,1786269560,619.14,-0.13999999999998636,0.12657891697365156,3,8,False
34179,1786269562,618.98,-0.15999999999996817,0.12488216668344534,3,3,True
34187,1786269578,618.98,-0.21000000000003638,0.1295290615181698,3,3,True
34188,1786269580,618.83,-0.14999999999997726,0.13050755618822232,3,6,False
34223,1786269650,619.86,-0.12000000000000455,0.11384687571958589,3,3,True
34224,1786269652,619.63,-0.2300000000000182,0.13169408997116533,3,6,False
34228,1786269660,619.45,-0.2099999999999227,0.14253654502148969,3,3,True
34230,1786269664,619.51,-0.12000000000000455,0.12727922061356206,3,9,False
34235,1786269674,619.21,-0.30999999999994543,0.14230249470754489,3,0,False
34240,1786269684,619.23,-0.11000000000001364,0.1247931622058179,3,9,False
34246,1786269696,619.93,-0.12000000000000455,0.1427546457699029,3,2,False
34251,1786269706,620.23,-0.12999999999999545,0.13343329586144698,3,4,False
34255,1786269714,619.81,-0.15000000000009095,0.13040109065667715,3,7,False
34256,1786269716,619.67,-0.13999999999998636,0.1321783307169415,3,0,False
34258,1786269720,619.61,-0.18999999999994088,0.14167254889750247,3,1,False
34261,1786269726,619.14,-0.39999999999997726,0.14169215456991993,3,6,False
34264,1786269732,618.65,-0.11000000000001364,0.14487159065107896,3,7,False
34294,1786269792,620.01,-0.16999999999995907,0.10646334789231653,3,9,False
34295,1786269794,619.89,-0.12000000000000455,0.12723119813070138,3,4,False
34304,1786269812,619.48,-0.2400000000000091,0.11518584017915284,3,7,False
34332,1786269868,619.12,-0.2300000000000182,0.1046103882668295,3,5,False
34333,1786269870,618.95,-0.16999999999995907,0.10347302385970197,3,4,False
34334,1786269872,618.84,-0.11000000000001364,0.10386422761365699,3,7,False
34355,1786269914,618.89,-0.11000000000001364,0.13059266612043494,3,1,False
34360,1786269924,618.79,-0.2400000000000091,0.13163923764930432,3,8,False
34361,1786269926,618.48,-0.30999999999994543,0.13375350462698354,3,6,False
34372,1786269948,618.15,-0.13999999999998636,0.1145474186138737,3,5,False
34373,1786269950,618.05,-0.10000000000002274,0.11491059326465732,3,7,False
34400,1786270004,617.77,-0.21000000000003638,0.1450708639098807,3,6,False
34405,1786270014,617.84,-0.17999999999994998,0.14263005760825367,3,1,False
34431,1786270066,617.91,-0.12000000000000455,0.12980326994683467,3,9,False
34432,1786270068,617.79,-0.12000000000000455,0.12980326994683467,3,7,False
34438,1786270080,617.94,-0.17999999999994998,0.10685400216077022,3,5,False
34439,1786270082,617.75,-0.19000000000005457,0.12117938952001334,3,3,True
34441,1786270086,617.57,-0.15999999999996817,0.12176480060619119,3,3,True
34442,1786270088,617.43,-0.14000000000010004,0.12348639151295168,3,1,False
34476,1786270156,616.91,-0.10000000000002274,0.12764969425908598,3,0,False
34477,1786270158,616.7,-0.2099999999999227,0.13952697867355074,3,4,False
34480,1786270164,616.53,-0.13999999999998636,0.12064640713900497,3,2,False
34481,1786270166,616.42,-0.11000000000001364,0.1175868473370316,3,7,False
34484,1786270172,616.38,-0.13999999999998636,0.11704225257952633,3,7,False
34522,1786270248,616.4,-0.12000000000000455,0.13994046353121792,3,7,False
34541,1786270286,615.36,-0.15999999999996817,0.13560154046978445,3,0,False
34547,1786270298,615.25,-0.11000000000001364,0.11862171433219851,3,2,False
34550,1786270304,615.17,-0.22000000000002728,0.1352569571018248,3,0,False
34552,1786270308,614.98,-0.22000000000002728,0.1077857958071513,3,6,False
34556,1786270316,615.09,-0.10000000000002274,0.13350405736657947,3,6,False
34569,1786270342,614.61,-0.13999999999998636,0.12384578223655375,3,7,False
34591,1786270386,615.19,-0.13999999999998636,0.11721300648345266,3,7,False
34594,1786270392,615.06,-0.2700000000000955,0.1281882296555698,3,1,False
34597,1786270398,614.85,-0.2300000000000182,0.13939950581774654,3,6,False
34598,1786270400,614.66,-0.19000000000005457,0.14009520572339157,3,8,False
34599,1786270402,614.48,-0.17999999999994998,0.13505554412910906,3,6,False
34607,1786270418,614.43,-0.12000000000000455,0.1413270438852041,3,3,True
34613,1786270430,614.33,-0.13999999999998636,0.09720539536922573,3,4,False
34616,1786270436,614.01,-0.21000000000003638,0.08262364471911494,3,5,False
34618,1786270440,613.8,-0.15000000000009095,0.08340663442839755,3,2,False
34622,1786270448,613.97,-0.14999999999997726,0.13089435944049804,3,1,False
34623,1786270450,613.81,-0.16000000000008185,0.13256444973423506,3,7,False
34624,1786270452,613.57,-0.2399999999998954,0.1452239649644738,3,0,False
34668,1786270540,612.07,-0.12999999999999545,0.0984829370443948,3,3,True
34670,1786270544,611.88,-0.14999999999997726,0.11318127053537455,3,0,False
34679,1786270562,612.41,-0.10000000000002274,0.11631375193368752,3,1,False
34680,1786270564,612.31,-0.10000000000002274,0.10812030336622352,3,3,True
34706,1786270616,612.52,-0.18000000000006366,0.13737216279552045,3,6,False
34711,1786270626,611.97,-0.16999999999995907,0.13848786549332315,3,7,False
34714,1786270632,611.78,-0.12000000000000455,0.12302212989723645,3,2,False
34717,1786270638,611.72,-0.10000000000002274,0.08656404180337667,3,6,False
34757,1786270718,612.11,-0.22000000000002728,0.10718623460544982,3,9,False
34758,1786270720,611.99,-0.12000000000000455,0.10650508595057379,3,6,False
34771,1786270746,611.39,-0.15999999999996817,0.14377837884125724,3,5,False
34772,1786270748,611.25,-0.13999999999998636,0.14134276698075154,3,6,False
34798,1786270800,612.01,-0.22000000000002728,0.11399805066558631,3,2,False
34811,1786270826,611.37,-0.11000000000001364,0.11431438132526463,3,7,False
34814,1786270832,611.44,-0.13999999999998636,0.13298287274850876,3,0,False
34836,1786270876,612.67,-0.15000000000009095,0.10934654391736581,3,0,False
